,PART_ID,TYPE,MANUFACTURER,YEAR,QUANTITY,PRICE,SUBTOTAL_INVENTORY,ACTIVE
4899,PART4900,battery,Ford,2004,85.0,90.49,7691.65,
4900,PART4901,transmission,Honda,2001,87.0,79.57,6922.589999999999,
4901,PART4902,engine,BMW,2009,3.0,245.98,737.9399999999999,
4902,PART4903,tire,Honda,2006,71.0,483.55,34332.05,1.0
4903,PART4904,battery,Toyota,2019,29.0,475.34,13784.859999999999,0.0
4904,PART4905,transmission,Toyota,2001,80.0,479.63,38370.4,
4905,PART4906,brake,Volkswagen,2013,62.0,57.62,3572.44,
4906,PART4907,battery,Volkswagen,2019,32.0,155.65,4980.8,
4907,PART4908,suspension,Ford,2000,67.0,418.94,28068.98,1.0
4908,PART4909,engine,Toyota,2017,35.0,69.76,2441.6000000000004,
4909,PART4910,engine,Volkswagen,2008,97.0,120.85,11722.449999999999,0.0
4910,PART4911,suspension,Ford,2011,6.0,368.48,2210.88,1.0
4911,PART4912,suspension,Mercedes,2003,40.0,293.48,11739.2,0.0
4912,PART4913,brake,Audi,2002,69.0,402.84,27795.96,1.0
4913,PART4914,battery,Mercedes,2011,12.0,152.79,1833.48,1.0
4914,PART4915,engine,Ford,2018,14.0,125.89,1762.46,0.0
4915,PART4916,brake,Toyota,2014,5.0,56.24,281.2,
4916,PART4917,tire,BMW,2020,46.0,395.42,18189.32,0.0
4917,PART4918,brake,Honda,2001,97.0,135.35,13128.949999999999,0.0
4918,PART4919,brake,Volkswagen,2022,68.0,411.74,27998.32,1.0
4919,PART4920,tire,Mercedes,2017,79.0,348.04,27495.16,
4920,PART4921,transmission,Volkswagen,2012,72.0,241.79,17408.88,1.0
4921,PART4922,suspension,Audi,2012,35.0,287.57,10064.949999999999,
4922,PART4923,transmission,Volkswagen,2006,13.0,342.49,4452.37,
4923,PART4924,tire,Toyota,2013,61.0,227.88,13900.68,1.0
4924,PART4925,battery,Mercedes,2001,11.0,467.75,5145.25,1.0
4925,PART4926,suspension,Honda,2015,28.0,187.45,5248.599999999999,1.0
4926,PART4927,engine,Volkswagen,2021,16.0,419.11,6705.76,0.0
4927,PART4928,tire,Audi,2007,54.0,147.55,7967.700000000001,0.0
4928,PART4929,transmission,Honda,2020,3.0,373.08,1119.24,
4929,PART4930,battery,Audi,2001,28.0,272.6,7632.800000000001,
4930,PART4931,transmission,Volkswagen,2016,55.0,80.09,4404.95,0.0
4931,PART4932,brake,Toyota,2002,83.0,304.09,25239.469999999998,
4932,PART4933,engine,Mercedes,2019,78.0,337.14,26296.92,1.0
4933,PART4934,brake,BMW,2008,50.0,230.36,11518.0,1.0
4934,PART4935,battery,Honda,2022,2.0,62.68,125.36,0.0
4935,PART4936,battery,Honda,2010,36.0,387.15,13937.4,0.0
4936,PART4937,battery,BMW,2006,7.0,258.06,1806.42,0.0
4937,PART4938,engine,Ford,2003,13.0,197.29,2564.77,
4938,PART4939,engine,Honda,2019,6.0,179.18,1075.08,1.0
4939,PART4940,transmission,Mercedes,2011,52.0,366.71,19068.92,
4940,PART4941,tire,Volkswagen,2015,91.0,303.38,27607.579999999998,0.0
4941,PART4942,engine,Toyota,2006,55.0,68.96,3792.7999999999997,0.0
4942,PART4943,tire,Ford,2018,51.0,94.92,4840.92,
4943,PART4944,tire,Honda,2013,31.0,235.47,7299.57,1.0
4944,PART4945,transmission,Honda,2022,47.0,401.92,18890.24,
4945,PART4946,battery,Toyota,2008,1.0,398.78,398.78,
4946,PART4947,tire,BMW,2022,24.0,145.44,3490.56,0.0
4947,PART4948,transmission,Ford,2015,49.0,436.58,21392.42,0.0
4948,PART4949,tire,Audi,2021,13.0,68.04,884.5200000000001,1.0
4949,PART4950,tire,Audi,2006,80.0,349.94,27995.2,0.0
4950,PART4951,transmission,Mercedes,2001,45.0,104.69,4711.05,
4951,PART4952,engine,Honda,2018,3.0,318.03,954.0899999999999,1.0
4952,PART4953,tire,BMW,2011,28.0,339.05,9493.4,1.0
4953,PART4954,battery,Mercedes,2008,91.0,402.34,36612.939999999995,
4954,PART4955,suspension,Honda,2001,40.0,332.93,13317.2,
4955,PART4956,engine,Ford,2004,99.0,239.01,23661.989999999998,
4956,PART4957,tire,Ford,2010,31.0,371.57,11518.67,
4957,PART4958,transmission,Honda,2019,89.0,107.28,9547.92,
4958,PART4959,suspension,Audi,2018,1.0,350.57,350.57,0.0
4959,PART4960,engine,Volkswagen,2021,41.0,488.36,20022.760000000002,0.0
4960,PART4961,tire,Mercedes,2004,28.0,420.37,11770.36,0.0
4961,PART4962,suspension,Mercedes,2005,29.0,208.1,6034.9,1.0
4962,PART4963,engine,Audi,2016,81.0,366.85,29714.850000000002,
4963,PART4964,engine,Volkswagen,2001,35.0,136.68,4783.8,0.0
4964,PART4965,engine,BMW,2004,84.0,51.87,4357.08,0.0
4965,PART4966,suspension,Honda,2016,56.0,172.47,9658.32,1.0
4966,PART4967,engine,Honda,2015,64.0,369.94,23676.16,
4967,PART4968,battery,Ford,2015,44.0,308.6,13578.400000000001,
4968,PART4969,engine,Volkswagen,2017,78.0,139.45,10877.099999999999,0.0
4969,PART4970,battery,Honda,2001,68.0,460.54,31316.72,
4970,PART4971,battery,Ford,2017,48.0,301.52,14472.96,0.0
4971,PART4972,engine,Volkswagen,2007,44.0,312.28,13740.32,0.0
4972,PART4973,transmission,Toyota,2004,19.0,279.59,5312.209999999999,0.0
4973,PART4974,tire,Volkswagen,2019,86.0,178.01,15308.859999999999,1.0
4974,PART4975,engine,BMW,2007,75.0,63.83,4787.25,
4975,PART4976,suspension,Mercedes,2010,6.0,85.94,515.64,0.0
4976,PART4977,suspension,Volkswagen,2000,40.0,395.75,15830.0,
4977,PART4978,suspension,Volkswagen,2011,12.0,210.82,2529.84,
4978,PART4979,suspension,Toyota,2016,73.0,319.25,23305.25,
4979,PART4980,battery,Toyota,2003,29.0,320.51,9294.789999999999,1.0
4980,PART4981,brake,Volkswagen,2021,32.0,258.63,8276.16,0.0
4981,PART4982,suspension,BMW,2021,66.0,183.09,12083.94,1.0
4982,PART4983,suspension,BMW,2002,48.0,384.39,18450.72,1.0
4983,PART4984,engine,Audi,2013,34.0,85.57,2909.3799999999997,
4984,PART4985,engine,Honda,2001,84.0,419.89,35270.76,0.0
4985,PART4986,tire,Toyota,2011,47.0,357.66,16810.02,
4986,PART4987,tire,Ford,2021,56.0,395.72,22160.32,1.0
4987,PART4988,battery,Mercedes,2016,81.0,475.2,38491.2,
4988,PART4989,engine,Toyota,2019,3.0,442.03,1326.09,0.0
4989,PART4990,suspension,Audi,2003,46.0,358.85,16507.100000000002,0.0
4990,PART4991,brake,Volkswagen,2004,22.0,181.89,4001.58,
4991,PART4992,engine,Toyota,2017,25.0,385.87,9646.75,1.0
4992,PART4993,battery,Honda,2000,15.0,59.74,896.1,1.0
4993,PART4994,engine,BMW,2007,2.0,207.11,414.22,1.0
4994,PART4995,suspension,BMW,2012,1.0,363.59,363.59,1.0
4995,PART4996,battery,Audi,2022,46.0,277.04,12743.84,1.0
4996,PART4997,brake,BMW,2000,35.0,254.21,8897.35,0.0
4997,PART4998,brake,Ford,2003,61.0,70.07,4274.2699999999995,0.0
4998,PART4999,brake,Volkswagen,2013,2.0,487.35,974.7,
4999,PART5000,brake,Volkswagen,2016,54.0,374.18,20205.72,0.0
5000,PART5001,battery,Audi,2017,71.0,158.22,11233.62,1.0
5001,PART5002,transmission,Audi,2014,96.0,386.47,37101.12,
5002,PART5003,tire,Honda,2010,3.0,348.93,1046.79,0.0
5003,PART5004,engine,Honda,2008,49.0,325.78,15963.22,0.0
5004,PART5005,brake,BMW,2007,47.0,208.53,9800.91,1.0
5005,PART5006,engine,Honda,2015,85.0,63.55,5401.75,1.0
5006,PART5007,brake,Honda,2018,48.0,418.4,20083.199999999997,0.0
5007,PART5008,battery,Audi,2001,64.0,120.89,7736.96,1.0
5008,PART5009,brake,Honda,2019,83.0,140.74,11681.42,1.0
5009,PART5010,tire,BMW,2003,65.0,268.57,17457.05,1.0
5010,PART5011,brake,Honda,2017,7.0,370.11,2590.77,
5011,PART5012,tire,Honda,2012,76.0,445.43,33852.68,
5012,PART5013,transmission,Toyota,2009,78.0,107.17,8359.26,0.0
5013,PART5014,brake,Honda,2022,54.0,202.93,10958.220000000001,1.0
5014,PART5015,transmission,Ford,2015,89.0,191.4,17034.600000000002,0.0
5015,PART5016,battery,BMW,2012,40.0,302.63,12105.2,0.0
5016,PART5017,battery,Audi,2014,86.0,121.14,10418.04,
5017,PART5018,tire,Ford,2013,83.0,100.54,8344.82,
5018,PART5019,brake,Mercedes,2011,62.0,399.78,24786.359999999997,0.0
5019,PART5020,tire,Mercedes,2009,45.0,90.21,4059.45,0.0
5020,PART5021,battery,Ford,2001,9.0,187.44,1686.96,0.0
5021,PART5022,brake,Honda,2012,25.0,420.56,10514.0,1.0
5022,PART5023,suspension,BMW,2016,1.0,400.69,400.69,
5023,PART5024,engine,Volkswagen,2008,18.0,396.46,7136.28,1.0
5024,PART5025,tire,Mercedes,2005,33.0,127.57,4209.8099999999995,
5025,PART5026,engine,Honda,2001,68.0,278.56,18942.08,
5026,PART5027,tire,Mercedes,2002,1.0,141.6,141.6,1.0
5027,PART5028,transmission,Audi,2005,40.0,171.04,6841.599999999999,1.0
5028,PART5029,suspension,Toyota,2022,30.0,144.88,4346.4,0.0
5029,PART5030,battery,Ford,2003,73.0,198.94,14522.619999999999,0.0
5030,PART5031,transmission,Volkswagen,2006,66.0,301.27,19883.82,1.0
5031,PART5032,tire,Ford,2018,86.0,225.58,19399.88,0.0
5032,PART5033,tire,Mercedes,2011,59.0,182.56,10771.04,
5033,PART5034,engine,Honda,2004,40.0,53.77,2150.8,0.0
5034,PART5035,engine,Mercedes,2017,14.0,266.69,3733.66,0.0
5035,PART5036,suspension,Audi,2007,80.0,73.07,5845.599999999999,
5036,PART5037,battery,Volkswagen,2020,21.0,66.72,1401.12,
5037,PART5038,tire,Toyota,2017,49.0,498.18,24410.82,0.0
5038,PART5039,battery,Audi,2007,72.0,102.33,7367.76,
5039,PART5040,suspension,Mercedes,2018,28.0,61.27,1715.5600000000002,1.0
5040,PART5041,transmission,Honda,2019,80.0,329.84,26387.199999999997,
5041,PART5042,suspension,Toyota,2017,92.0,365.72,33646.240000000005,1.0
5042,PART5043,suspension,Audi,2010,6.0,254.88,1529.28,0.0
5043,PART5044,battery,Toyota,2008,90.0,406.09,36548.1,0.0
5044,PART5045,transmission,Ford,2004,84.0,131.79,11070.359999999999,0.0
5045,PART5046,transmission,Honda,2005,83.0,180.99,15022.17,1.0
5046,PART5047,engine,Ford,2015,90.0,239.75,21577.5,1.0
5047,PART5048,battery,Toyota,2002,77.0,184.77,14227.29,1.0
5048,PART5049,tire,Toyota,2017,9.0,83.73,753.57,1.0
5049,PART5050,engine,Volkswagen,2002,20.0,238.79,4775.8,1.0
5050,PART5051,transmission,BMW,2005,28.0,445.03,12460.84,1.0
5051,PART5052,engine,BMW,2017,7.0,82.31,576.1700000000001,0.0
5052,PART5053,engine,Volkswagen,2006,36.0,53.43,1923.48,
5053,PART5054,suspension,Mercedes,2006,80.0,377.13,30170.4,
5054,PART5055,battery,Mercedes,2012,81.0,220.32,17845.92,1.0
5055,PART5056,engine,Volkswagen,2021,83.0,197.3,16375.900000000001,
5056,PART5057,tire,Volkswagen,2017,69.0,256.84,17721.96,
5057,PART5058,suspension,Toyota,2009,92.0,203.47,18719.24,0.0
5058,PART5059,brake,Audi,2014,73.0,104.26,7610.9800000000005,1.0
5059,PART5060,transmission,Honda,2015,93.0,363.16,33773.880000000005,0.0
5060,PART5061,engine,Toyota,2022,65.0,326.75,21238.75,
5061,PART5062,battery,Mercedes,2006,11.0,407.97,4487.67,
5062,PART5063,suspension,Toyota,2013,95.0,228.81,21736.95,1.0
5063,PART5064,battery,Volkswagen,2015,12.0,454.6,5455.200000000001,1.0
5064,PART5065,battery,Ford,2011,36.0,165.02,5940.72,0.0
5065,PART5066,battery,BMW,2012,76.0,271.25,20615.0,0.0
5066,PART5067,battery,Mercedes,2001,89.0,389.67,34680.630000000005,
5067,PART5068,tire,Mercedes,2001,45.0,359.97,16198.650000000001,
5068,PART5069,battery,Volkswagen,2004,89.0,142.11,12647.79,1.0
5069,PART5070,brake,BMW,2022,93.0,450.4,41887.2,
5070,PART5071,engine,Toyota,2015,73.0,474.6,34645.8,0.0
5071,PART5072,transmission,Volkswagen,2019,66.0,99.9,6593.400000000001,0.0
5072,PART5073,brake,Mercedes,2001,33.0,304.94,10063.02,1.0
5073,PART5074,battery,Honda,2020,24.0,162.18,3892.32,0.0
5074,PART5075,tire,BMW,2015,17.0,150.62,2560.54,0.0
5075,PART5076,tire,Honda,2022,85.0,487.15,41407.75,
5076,PART5077,suspension,Honda,2009,70.0,288.2,20174.0,
5077,PART5078,battery,Mercedes,2020,66.0,321.36,21209.760000000002,
5078,PART5079,engine,Volkswagen,2009,91.0,350.17,31865.47,
5079,PART5080,battery,BMW,2000,86.0,414.01,35604.86,
5080,PART5081,battery,Audi,2004,62.0,261.52,16214.239999999998,
5081,PART5082,engine,Honda,2009,65.0,289.94,18846.1,0.0
5082,PART5083,suspension,Honda,2016,24.0,52.48,1259.52,1.0
5083,PART5084,battery,Mercedes,2007,58.0,460.61,26715.38,1.0
5084,PART5085,tire,Toyota,2015,94.0,319.04,29989.760000000002,0.0
5085,PART5086,engine,Ford,2005,75.0,320.78,24058.499999999996,
5086,PART5087,battery,Ford,2006,51.0,224.93,11471.43,
5087,PART5088,brake,Volkswagen,2016,31.0,171.5,5316.5,1.0
5088,PART5089,engine,Volkswagen,2014,63.0,380.87,23994.81,1.0
5089,PART5090,suspension,Volkswagen,2021,45.0,115.62,5202.900000000001,
5090,PART5091,engine,Ford,2010,12.0,484.65,5815.799999999999,
5091,PART5092,suspension,Mercedes,2018,41.0,160.65,6586.650000000001,
5092,PART5093,engine,Volkswagen,2016,57.0,317.0,18069.0,1.0
5093,PART5094,suspension,Audi,2007,3.0,480.56,1441.68,1.0
5094,PART5095,brake,Toyota,2019,45.0,186.61,8397.45,
5095,PART5096,battery,Toyota,2017,66.0,333.98,22042.68,0.0
5096,PART5097,engine,BMW,2005,35.0,432.56,15139.6,
5097,PART5098,suspension,Ford,2014,14.0,268.97,3765.5800000000004,0.0
5098,PART5099,suspension,Audi,2006,94.0,140.39,13196.659999999998,
5099,PART5100,brake,Toyota,2011,90.0,137.83,12404.7,0.0
5100,PART5101,battery,Honda,2016,83.0,480.33,39867.39,0.0
5101,PART5102,suspension,Volkswagen,2004,52.0,274.62,14280.24,
5102,PART5103,transmission,Toyota,2019,78.0,105.0,8190.0,0.0
5103,PART5104,battery,Toyota,2006,1.0,445.91,445.91,
5104,PART5105,tire,Mercedes,2018,27.0,402.92,10878.84,
5105,PART5106,transmission,Toyota,2000,26.0,337.62,8778.12,0.0
5106,PART5107,battery,Honda,2019,39.0,324.19,12643.41,
5107,PART5108,suspension,Volkswagen,2008,48.0,374.66,17983.68,0.0
5108,PART5109,tire,Audi,2010,95.0,246.93,23458.350000000002,0.0
5109,PART5110,battery,Ford,2007,85.0,487.28,41418.799999999996,
5110,PART5111,brake,Honda,2017,10.0,62.67,626.7,
5111,PART5112,brake,Audi,2014,48.0,120.17,5768.16,0.0
5112,PART5113,brake,Toyota,2000,9.0,349.89,3149.0099999999998,
5113,PART5114,brake,Honda,2015,18.0,423.08,7615.44,
5114,PART5115,suspension,Toyota,2017,51.0,67.02,3418.02,0.0
5115,PART5116,suspension,Honda,2009,58.0,249.8,14488.400000000001,1.0
5116,PART5117,engine,Volkswagen,2005,28.0,191.01,5348.28,1.0
5117,PART5118,brake,Audi,2021,58.0,257.23,14919.34,0.0
5118,PART5119,brake,Ford,2019,58.0,159.68,9261.44,1.0
5119,PART5120,tire,Ford,2009,58.0,295.04,17112.32,1.0
5120,PART5121,suspension,Audi,2003,72.0,166.29,11972.88,
5121,PART5122,tire,Volkswagen,2018,78.0,195.44,15244.32,
5122,PART5123,transmission,Audi,2006,7.0,150.74,1055.18,
5123,PART5124,brake,Ford,2002,30.0,470.23,14106.900000000001,0.0
5124,PART5125,transmission,BMW,2014,98.0,492.86,48300.28,
5125,PART5126,engine,Volkswagen,2002,73.0,428.41,31273.93,
5126,PART5127,suspension,Volkswagen,2009,14.0,474.43,6642.02,0.0
5127,PART5128,engine,Audi,2012,10.0,288.89,2888.8999999999996,1.0
5128,PART5129,suspension,Toyota,2019,84.0,152.25,12789.0,0.0
5129,PART5130,suspension,Volkswagen,2021,15.0,60.6,909.0,1.0
5130,PART5131,transmission,Mercedes,2018,62.0,91.52,5674.24,1.0
5131,PART5132,tire,Toyota,2011,4.0,159.72,638.88,
5132,PART5133,engine,Toyota,2009,22.0,287.25,6319.5,
5133,PART5134,battery,Ford,2021,84.0,164.38,13807.92,
5134,PART5135,suspension,Honda,2011,40.0,238.54,9541.6,1.0
5135,PART5136,transmission,Volkswagen,2015,17.0,460.04,7820.68,0.0
5136,PART5137,suspension,Audi,2014,2.0,293.04,586.08,0.0
5137,PART5138,engine,Volkswagen,2013,13.0,214.38,2786.94,
5138,PART5139,suspension,Mercedes,2012,69.0,270.08,18635.52,1.0
5139,PART5140,engine,Toyota,2007,99.0,243.12,24068.88,0.0
5140,PART5141,tire,Ford,2005,87.0,183.47,15961.89,1.0
5141,PART5142,tire,Honda,2014,20.0,120.38,2407.6,0.0
5142,PART5143,tire,Volkswagen,2006,47.0,130.35,6126.45,0.0
5143,PART5144,transmission,Ford,2013,13.0,105.48,1371.24,1.0
5144,PART5145,brake,BMW,2014,67.0,218.11,14613.37,0.0
5145,PART5146,brake,BMW,2004,46.0,156.75,7210.5,1.0
5146,PART5147,brake,Volkswagen,2015,3.0,350.49,1051.47,1.0
5147,PART5148,battery,Mercedes,2011,36.0,384.82,13853.52,1.0
5148,PART5149,suspension,Mercedes,2000,47.0,422.39,19852.329999999998,
5149,PART5150,brake,Toyota,2021,26.0,208.3,5415.8,1.0
5150,PART5151,transmission,Honda,2012,99.0,386.78,38291.219999999994,1.0
5151,PART5152,brake,Mercedes,2021,45.0,349.41,15723.45,
5152,PART5153,battery,Volkswagen,2022,69.0,438.87,30282.03,0.0
5153,PART5154,transmission,Toyota,2004,31.0,246.61,7644.910000000001,0.0
5154,PART5155,transmission,Toyota,2016,48.0,498.9,23947.199999999997,1.0
5155,PART5156,transmission,BMW,2001,91.0,444.69,40466.79,1.0
5156,PART5157,brake,Toyota,2002,58.0,298.05,17286.9,
5157,PART5158,battery,Ford,2015,63.0,339.63,21396.69,1.0
5158,PART5159,suspension,Mercedes,2001,56.0,307.62,17226.72,
5159,PART5160,suspension,Volkswagen,2002,54.0,253.34,13680.36,
5160,PART5161,tire,BMW,2016,44.0,430.75,18953.0,
5161,PART5162,brake,BMW,2013,38.0,153.67,5839.459999999999,0.0
5162,PART5163,engine,BMW,2005,53.0,226.8,12020.400000000001,1.0
5163,PART5164,suspension,Volkswagen,2010,77.0,389.01,29953.77,1.0
5164,PART5165,brake,Ford,2017,6.0,152.1,912.5999999999999,0.0
5165,PART5166,suspension,Honda,2005,61.0,120.64,7359.04,1.0
5166,PART5167,suspension,Ford,2018,21.0,433.04,9093.84,0.0
5167,PART5168,battery,Honda,2018,84.0,227.69,19125.96,0.0
5168,PART5169,transmission,Toyota,2018,88.0,163.79,14413.519999999999,0.0
5169,PART5170,engine,Ford,2010,17.0,210.03,3570.51,0.0
5170,PART5171,brake,BMW,2017,24.0,378.98,9095.52,1.0
5171,PART5172,transmission,Toyota,2003,79.0,168.81,13335.99,
5172,PART5173,battery,Honda,2014,46.0,479.38,22051.48,
5173,PART5174,suspension,BMW,2012,50.0,405.63,20281.5,1.0
5174,PART5175,brake,Ford,2002,14.0,178.17,2494.3799999999997,0.0
5175,PART5176,suspension,Honda,2014,3.0,348.9,1046.6999999999998,1.0
5176,PART5177,brake,Audi,2011,28.0,360.15,10084.199999999999,0.0
5177,PART5178,suspension,Honda,2020,1.0,124.12,124.12,0.0
5178,PART5179,battery,Honda,2013,96.0,346.85,33297.600000000006,
5179,PART5180,tire,BMW,2007,85.0,111.58,9484.3,1.0
5180,PART5181,brake,Volkswagen,2002,61.0,318.89,19452.29,1.0
5181,PART5182,engine,Ford,2006,97.0,495.33,48047.01,1.0
5182,PART5183,battery,Volkswagen,2008,66.0,424.79,28036.140000000003,0.0
5183,PART5184,suspension,Honda,2014,26.0,445.1,11572.6,1.0
5184,PART5185,transmission,Audi,2009,46.0,454.89,20924.94,
5185,PART5186,suspension,Volkswagen,2020,56.0,475.16,26608.960000000003,1.0
5186,PART5187,tire,Audi,2010,25.0,329.9,8247.5,0.0
5187,PART5188,tire,BMW,2004,26.0,445.46,11581.96,0.0
5188,PART5189,brake,Toyota,2020,46.0,484.73,22297.58,0.0
5189,PART5190,engine,Volkswagen,2005,25.0,446.22,11155.5,1.0
5190,PART5191,transmission,Ford,2001,69.0,303.4,20934.6,0.0
5191,PART5192,brake,BMW,2003,93.0,263.84,24537.12,1.0
5192,PART5193,engine,Toyota,2008,86.0,153.54,13204.439999999999,1.0
5193,PART5194,engine,Toyota,2022,59.0,159.72,9423.48,0.0
5194,PART5195,battery,Ford,2003,11.0,283.64,3120.04,
5195,PART5196,brake,Ford,2015,78.0,243.1,18961.8,0.0
5196,PART5197,tire,BMW,2004,51.0,73.17,3731.67,0.0
5197,PART5198,suspension,BMW,2018,26.0,287.12,7465.12,
5198,PART5199,brake,Volkswagen,2020,43.0,194.54,8365.22,0.0
5199,PART5200,suspension,Honda,2006,88.0,92.31,8123.280000000001,1.0
5200,PART5201,brake,Toyota,2002,21.0,474.86,9972.06,1.0
5201,PART5202,battery,Toyota,2019,89.0,201.0,17889.0,1.0
5202,PART5203,engine,Volkswagen,2007,21.0,174.76,3669.96,0.0
5203,PART5204,transmission,Honda,2016,98.0,201.33,19730.34,1.0
5204,PART5205,brake,Audi,2018,73.0,66.62,4863.26,0.0
5205,PART5206,engine,Honda,2013,52.0,208.01,10816.52,1.0
5206,PART5207,engine,Toyota,2006,11.0,176.92,1946.12,1.0
5207,PART5208,transmission,Audi,2005,74.0,255.86,18933.64,
5208,PART5209,engine,Mercedes,2022,7.0,297.19,2080.33,0.0
5209,PART5210,tire,Toyota,2001,42.0,209.51,8799.42,
5210,PART5211,brake,BMW,2016,31.0,454.66,14094.460000000001,1.0
5211,PART5212,battery,Volkswagen,2014,19.0,116.12,2206.28,0.0
5212,PART5213,transmission,Toyota,2001,79.0,456.68,36077.72,
5213,PART5214,transmission,Audi,2022,20.0,186.71,3734.2000000000003,
5214,PART5215,transmission,BMW,2020,43.0,108.67,4672.81,
5215,PART5216,tire,Mercedes,2016,97.0,468.48,45442.560000000005,1.0
5216,PART5217,tire,Toyota,2019,10.0,152.99,1529.9,1.0
5217,PART5218,engine,Ford,2014,81.0,130.31,10555.11,
5218,PART5219,transmission,BMW,2016,29.0,50.92,1476.68,0.0
5219,PART5220,engine,Ford,2022,61.0,323.22,19716.420000000002,0.0
5220,PART5221,engine,Mercedes,2005,53.0,283.26,15012.779999999999,1.0
5221,PART5222,suspension,Honda,2016,30.0,119.71,3591.2999999999997,1.0
5222,PART5223,tire,BMW,2007,91.0,237.06,21572.46,1.0
5223,PART5224,brake,Toyota,2011,61.0,415.25,25330.25,
5224,PART5225,brake,Ford,2010,52.0,156.23,8123.959999999999,1.0
5225,PART5226,transmission,Toyota,2006,76.0,57.85,4396.6,
5226,PART5227,brake,Honda,2014,61.0,300.96,18358.559999999998,0.0
5227,PART5228,engine,Ford,2008,21.0,429.63,9022.23,
5228,PART5229,engine,Ford,2022,77.0,420.34,32366.179999999997,
5229,PART5230,brake,Ford,2007,11.0,376.82,4145.0199999999995,
5230,PART5231,suspension,Honda,2005,70.0,438.54,30697.800000000003,1.0
5231,PART5232,battery,Mercedes,2005,77.0,108.57,8359.89,1.0
5232,PART5233,brake,Toyota,2010,50.0,100.31,5015.5,0.0
5233,PART5234,tire,Audi,2007,61.0,308.77,18834.969999999998,0.0
5234,PART5235,tire,Volkswagen,2021,57.0,152.71,8704.470000000001,1.0
5235,PART5236,tire,Audi,2008,42.0,485.76,20401.92,0.0
5236,PART5237,transmission,Honda,2007,41.0,295.93,12133.130000000001,1.0
5237,PART5238,suspension,Honda,2014,2.0,222.84,445.68,
5238,PART5239,suspension,Volkswagen,2017,77.0,365.87,28171.99,0.0
5239,PART5240,suspension,BMW,2016,64.0,83.4,5337.6,0.0
5240,PART5241,tire,Ford,2003,92.0,480.58,44213.36,1.0
5241,PART5242,transmission,Volkswagen,2007,65.0,438.82,28523.3,
5242,PART5243,transmission,Volkswagen,2019,35.0,254.83,8919.050000000001,0.0
5243,PART5244,tire,Honda,2001,78.0,100.17,7813.26,
5244,PART5245,suspension,Toyota,2009,38.0,383.82,14585.16,1.0
5245,PART5246,tire,Audi,2011,59.0,374.16,22075.440000000002,1.0
5246,PART5247,transmission,BMW,2015,19.0,75.72,1438.68,0.0
5247,PART5248,engine,Toyota,2011,93.0,312.93,29102.49,1.0
5248,PART5249,transmission,Audi,2005,77.0,201.66,15527.82,0.0
5249,PART5250,brake,Mercedes,2015,72.0,264.32,19031.04,
5250,PART5251,brake,Ford,2000,21.0,203.11,4265.31,0.0
5251,PART5252,engine,Ford,2000,76.0,305.82,23242.32,0.0
5252,PART5253,brake,Ford,2020,74.0,300.31,22222.94,0.0
5253,PART5254,suspension,Toyota,2004,66.0,287.79,18994.140000000003,0.0
5254,PART5255,tire,Ford,2009,65.0,341.21,22178.649999999998,0.0
5255,PART5256,suspension,BMW,2005,39.0,491.85,19182.15,0.0
5256,PART5257,suspension,Mercedes,2006,42.0,362.34,15218.279999999999,1.0
5257,PART5258,engine,Volkswagen,2000,52.0,104.82,5450.639999999999,0.0
5258,PART5259,suspension,Toyota,2017,2.0,478.83,957.66,1.0
5259,PART5260,engine,Volkswagen,2012,48.0,395.4,18979.199999999997,0.0
5260,PART5261,suspension,Toyota,2006,90.0,487.1,43839.0,0.0
5261,PART5262,tire,Audi,2016,32.0,452.23,14471.36,
5262,PART5263,suspension,Audi,2011,20.0,219.02,4380.400000000001,1.0
5263,PART5264,engine,Mercedes,2006,4.0,328.1,1312.4,
5264,PART5265,battery,BMW,2007,69.0,377.4,26040.6,1.0
5265,PART5266,suspension,Ford,2010,8.0,152.59,1220.72,0.0
5266,PART5267,suspension,Audi,2017,42.0,93.67,3934.14,1.0
